var_name,consumer_repo,consumer_service,source_path,source_line,var_type
JWT_PRIVATE_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,59,gha-secret
JWT_PRIVATE_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,215,gha-secret
JWT_PRIVATE_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,129,gha-secret
JWT_PRIVATE_KEY,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,26,dotenv-example
JWT_PRIVATE_KEY,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,385,docker-env
JWT_PRIVATE_KEY,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,39,docker-env
JWT_PRIVATE_KEY,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,184,docker-env
JWT_PRIVATE_KEY,noorinalabs-user-service,,noorinalabs-user-service/.env.example,28,dotenv-example
JWT_PRIVATE_KEY,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,61,pydantic-setting
JWT_PUBLIC_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-all.yml,45,gha-secret
JWT_PUBLIC_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,60,gha-secret
JWT_PUBLIC_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,216,gha-secret
JWT_PUBLIC_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,130,gha-secret
JWT_PUBLIC_KEY,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,27,dotenv-example
JWT_PUBLIC_KEY,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,386,docker-env
JWT_PUBLIC_KEY,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,40,docker-env
JWT_PUBLIC_KEY,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,147,docker-env
JWT_PUBLIC_KEY,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,185,docker-env
JWT_PUBLIC_KEY,noorinalabs-user-service,,noorinalabs-user-service/.env.example,29,dotenv-example
JWT_PUBLIC_KEY,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,62,pydantic-setting
JWT_REFRESH_TOKEN_EXPIRE_DAYS,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,43,docker-env
JWT_REFRESH_TOKEN_EXPIRE_DAYS,noorinalabs-user-service,,noorinalabs-user-service/.env.example,32,dotenv-example
JWT_REFRESH_TOKEN_EXPIRE_DAYS,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,65,pydantic-setting
JWT_SECRET,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,25,dotenv-example
JWT_SECRET,noorinalabs-user-service,,noorinalabs-user-service/CLAUDE.md,84,claude-md-ref
KAFKA_ADVERTISED_LISTENERS,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,878,docker-env
KAFKA_AUTO_CREATE_TOPICS_ENABLE,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,883,docker-env
KAFKA_BOOTSTRAP,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,942,docker-env
KAFKA_BOOTSTRAP_SERVERS,noorinalabs-data-acquisition,src,noorinalabs-data-acquisition/src/messaging/kafka_producer.py,137,os-environ
KAFKA_BOOTSTRAP_SERVERS,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,20,docker-env
KAFKA_BOOTSTRAP_SERVERS,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,35,docker-env
KAFKA_BOOTSTRAP_SERVERS,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,50,docker-env
KAFKA_BOOTSTRAP_SERVERS,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,65,docker-env
KAFKA_BOOTSTRAP_SERVERS,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/dedup/main.py,22,os-environ
KAFKA_BOOTSTRAP_SERVERS,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/enrich/main.py,20,os-environ
KAFKA_BOOTSTRAP_SERVERS,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/ingest/main.py,27,os-environ
KAFKA_BOOTSTRAP_SERVERS,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/normalize/main.py,20,os-environ
KAFKA_BOOTSTRAP_SERVERS,noorinalabs-isnad-ingest-platform,src,noorinalabs-isnad-ingest-platform/src/cli.py,533,os-environ
KAFKA_CLUSTERS_0_BOOTSTRAPSERVERS,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,1020,docker-env
KAFKA_CLUSTERS_0_NAME,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,1019,docker-env
KAFKA_CLUSTERS_0_READONLY,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,1025,docker-env
KAFKA_CLUSTER_ID,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,61,gha-secret
KAFKA_CLUSTER_ID,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,217,gha-secret
KAFKA_CLUSTER_ID,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,131,gha-secret
KAFKA_CLUSTER_ID,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,65,dotenv-example
KAFKA_CLUSTER_ID,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,871,docker-env
KAFKA_CONTROLLER_LISTENER_NAMES,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,880,docker-env
KAFKA_CONTROLLER_QUORUM_VOTERS,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,867,docker-env
KAFKA_DEFAULT_REPLICATION_FACTOR,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,884,docker-env
KAFKA_HEAP_OPTS,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,891,docker-env
KAFKA_INTER_BROKER_LISTENER_NAME,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,881,docker-env
KAFKA_LISTENERS,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,877,docker-env
KAFKA_LISTENER_SECURITY_PROTOCOL_MAP,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,879,docker-env
KAFKA_LOG_DIRS,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,875,docker-env
KAFKA_MIN_INSYNC_REPLICAS,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,888,docker-env
KAFKA_NODE_ID,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,865,docker-env
KAFKA_NUM_PARTITIONS,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,889,docker-env
KAFKA_OFFSETS_TOPIC_REPLICATION_FACTOR,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,885,docker-env
KAFKA_PROCESS_ROLES,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,866,docker-env
KAFKA_RAW_LANDED_TOPIC,noorinalabs-data-acquisition,src,noorinalabs-data-acquisition/src/messaging/kafka_producer.py,141,os-environ
KAFKA_TRANSACTION_STATE_LOG_MIN_ISR,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,887,docker-env
KAFKA_TRANSACTION_STATE_LOG_REPLICATION_FACTOR,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,886,docker-env
KAFKA_UI_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,62,gha-secret
KAFKA_UI_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,218,gha-secret
KAFKA_UI_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,132,gha-secret
KAFKA_UI_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,67,dotenv-example
KAFKA_UI_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,1023,docker-env
KAFKA_UI_READONLY,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,69,dotenv-example
KAFKA_UI_READONLY,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,1025,docker-env
KAFKA_UI_USER,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,63,gha-secret
KAFKA_UI_USER,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,219,gha-secret
KAFKA_UI_USER,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,133,gha-secret
KAFKA_UI_USER,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,66,dotenv-example
KAFKA_UI_USER,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,1022,docker-env
KAGGLE_KEY,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/.env.example,12,dotenv-example
KAGGLE_KEY,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/CLAUDE.md,117,claude-md-ref
KAGGLE_KEY,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,27,dotenv-example
KAGGLE_KEY,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/CLAUDE.md,148,claude-md-ref
KAGGLE_KEY,noorinalabs-isnad-graph,.github,noorinalabs-isnad-graph/.github/workflows/pipeline.yml,53,gha-secret
KAGGLE_KEY,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/.env.example,12,dotenv-example
KAGGLE_USERNAME,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/.env.example,11,dotenv-example
KAGGLE_USERNAME,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/CLAUDE.md,117,claude-md-ref
KAGGLE_USERNAME,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,26,dotenv-example
KAGGLE_USERNAME,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/CLAUDE.md,148,claude-md-ref
KAGGLE_USERNAME,noorinalabs-isnad-graph,.github,noorinalabs-isnad-graph/.github/workflows/pipeline.yml,52,gha-secret
KAGGLE_USERNAME,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/.env.example,11,dotenv-example
LOG_FORMAT,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/.env.example,21,dotenv-example
LOG_FORMAT,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/CLAUDE.md,121,claude-md-ref
LOG_FORMAT,noorinalabs-data-acquisition,src,noorinalabs-data-acquisition/src/utils/logging.py,59,os-environ
LOG_FORMAT,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,48,dotenv-example
LOG_FORMAT,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/CLAUDE.md,160,claude-md-ref
LOG_FORMAT,noorinalabs-isnad-graph,src,noorinalabs-isnad-graph/src/utils/logging.py,60,os-environ
LOG_FORMAT,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/.env.example,21,dotenv-example
LOG_FORMAT,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,27,docker-env
LOG_FORMAT,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,42,docker-env
LOG_FORMAT,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,57,docker-env
LOG_FORMAT,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,75,docker-env
LOG_FORMAT,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/lib/log.py,38,os-environ
LOG_FORMAT,noorinalabs-isnad-ingest-platform,src,noorinalabs-isnad-ingest-platform/src/utils/logging.py,59,os-environ
LOG_LEVEL,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/.env.example,20,dotenv-example
LOG_LEVEL,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/CLAUDE.md,121,claude-md-ref
LOG_LEVEL,noorinalabs-data-acquisition,src,noorinalabs-data-acquisition/src/utils/logging.py,58,os-environ
LOG_LEVEL,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,47,dotenv-example
LOG_LEVEL,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/CLAUDE.md,160,claude-md-ref
LOG_LEVEL,noorinalabs-isnad-graph,src,noorinalabs-isnad-graph/src/utils/logging.py,59,os-environ
LOG_LEVEL,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/.env.example,20,dotenv-example
LOG_LEVEL,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,26,docker-env
LOG_LEVEL,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,41,docker-env
LOG_LEVEL,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,56,docker-env
LOG_LEVEL,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,74,docker-env
LOG_LEVEL,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/lib/log.py,37,os-environ
LOG_LEVEL,noorinalabs-isnad-ingest-platform,src,noorinalabs-isnad-ingest-platform/src/utils/logging.py,58,os-environ
MINIO_REGION,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.minio.yml,23,docker-env
MINIO_ROOT_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.minio.yml,22,docker-env
MINIO_ROOT_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.minio.yml,46,docker-env
MINIO_ROOT_USER,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.minio.yml,21,docker-env
MINIO_ROOT_USER,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.minio.yml,45,docker-env
NEO4J_AUTH,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,18,docker-env
NEO4J_AUTH,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,100,docker-env
NEO4J_AUTH,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/docker-compose.yml,8,docker-env
NEO4J_PASSWORD,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/.env.example,4,dotenv-example
NEO4J_PASSWORD,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/CLAUDE.md,112,claude-md-ref
NEO4J_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-all.yml,30,gha-secret
NEO4J_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,49,gha-secret
NEO4J_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,205,gha-secret
NEO4J_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,119,gha-secret
NEO4J_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,6,dotenv-example
NEO4J_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,18,docker-env
NEO4J_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,136,docker-env
NEO4J_PASSWORD,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,144,docker-env
NEO4J_PASSWORD,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,10,dotenv-example
NEO4J_PASSWORD,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/CLAUDE.md,142,claude-md-ref
NEO4J_PASSWORD,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/docker-compose.yml,57,docker-env
NEO4J_PASSWORD,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/.env.example,4,dotenv-example
NEO4J_PASSWORD,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,73,docker-env
NEO4J_PASSWORD,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/ingest/main.py,32,os-environ
NEO4J_PLUGINS,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,19,docker-env
NEO4J_PLUGINS,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/docker-compose.yml,9,docker-env
NEO4J_URI,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/.env.example,2,dotenv-example
NEO4J_URI,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/CLAUDE.md,112,claude-md-ref
NEO4J_URI,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,133,docker-env
NEO4J_URI,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,142,docker-env
NEO4J_URI,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,8,dotenv-example
NEO4J_URI,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/CLAUDE.md,142,claude-md-ref
NEO4J_URI,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/docker-compose.yml,55,docker-env
NEO4J_URI,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/.env.example,2,dotenv-example
NEO4J_URI,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,71,docker-env
NEO4J_URI,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/ingest/main.py,30,os-environ
NEO4J_USER,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/.env.example,3,dotenv-example
NEO4J_USER,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/CLAUDE.md,112,claude-md-ref
NEO4J_USER,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,135,docker-env
NEO4J_USER,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,143,docker-env
NEO4J_USER,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,9,dotenv-example
NEO4J_USER,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/CLAUDE.md,142,claude-md-ref
NEO4J_USER,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/docker-compose.yml,56,docker-env
NEO4J_USER,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/.env.example,3,dotenv-example
NEO4J_USER,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,72,docker-env
NEO4J_USER,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/ingest/main.py,31,os-environ
OAUTH_PROVIDER_BASE_URL_OVERRIDE,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,51,docker-env
OAUTH_PROVIDER_BASE_URL_OVERRIDE,noorinalabs-user-service,src,noorinalabs-user-service/src/app/config.py,129,pydantic-setting
PG_DSN,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/.env.example,7,dotenv-example
PG_DSN,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/CLAUDE.md,113,claude-md-ref
PG_DSN,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,137,docker-env
PG_DSN,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,145,docker-env
PG_DSN,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,18,dotenv-example
PG_DSN,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/CLAUDE.md,143,claude-md-ref
PG_DSN,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/.env.example,7,dotenv-example
PIPELINE_B2_BUCKET,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,72,gha-secret
PIPELINE_B2_BUCKET,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,220,gha-secret
PIPELINE_B2_BUCKET,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,134,gha-secret
PIPELINE_B2_BUCKET,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,81,dotenv-example
PIPELINE_B2_BUCKET,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.minio.yml,47,docker-env
PIPELINE_B2_ENDPOINT,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,73,gha-secret
PIPELINE_B2_ENDPOINT,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,221,gha-secret
PIPELINE_B2_ENDPOINT,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,135,gha-secret
PIPELINE_B2_ENDPOINT,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,82,dotenv-example
PIPELINE_B2_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,74,gha-secret
PIPELINE_B2_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,222,gha-secret
PIPELINE_B2_KEY,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,136,gha-secret
PIPELINE_B2_KEY,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,80,dotenv-example
PIPELINE_B2_KEY_ID,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,75,gha-secret
PIPELINE_B2_KEY_ID,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,223,gha-secret
PIPELINE_B2_KEY_ID,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,137,gha-secret
PIPELINE_B2_KEY_ID,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,79,dotenv-example
PIPELINE_B2_REGION,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,76,gha-secret
PIPELINE_B2_REGION,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,224,gha-secret
PIPELINE_B2_REGION,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,138,gha-secret
PIPELINE_B2_REGION,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,83,dotenv-example
PIPELINE_BUCKET,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.minio.yml,47,docker-env
PIPELINE_BUCKET,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,21,docker-env
PIPELINE_BUCKET,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,36,docker-env
PIPELINE_BUCKET,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,51,docker-env
PIPELINE_BUCKET,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/docker-compose.yaml,66,docker-env
PIPELINE_BUCKET,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/dedup/main.py,23,os-environ
PIPELINE_BUCKET,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/enrich/main.py,21,os-environ
PIPELINE_BUCKET,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/ingest/main.py,28,os-environ
PIPELINE_BUCKET,noorinalabs-isnad-ingest-platform,,noorinalabs-isnad-ingest-platform/workers/normalize/main.py,21,os-environ
PIPELINE_BUCKET,noorinalabs-isnad-ingest-platform,src,noorinalabs-isnad-ingest-platform/src/cli.py,531,os-environ
POSTGRES_DB,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/CLAUDE.md,113,claude-md-ref
POSTGRES_DB,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-all.yml,33,gha-secret
POSTGRES_DB,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,52,gha-secret
POSTGRES_DB,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,208,gha-secret
POSTGRES_DB,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,122,gha-secret
POSTGRES_DB,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,9,dotenv-example
POSTGRES_DB,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,53,docker-env
POSTGRES_DB,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,137,docker-env
POSTGRES_DB,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,443,docker-env
POSTGRES_DB,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,769,docker-env
POSTGRES_DB,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,9,docker-env
POSTGRES_DB,noorinalabs-deploy,integration-tests,noorinalabs-deploy/integration-tests/docker-compose.test.yml,115,docker-env
POSTGRES_DB,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,15,dotenv-example
POSTGRES_DB,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/.env.example,53,dotenv-example
POSTGRES_DB,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/CLAUDE.md,143,claude-md-ref
POSTGRES_DB,noorinalabs-isnad-graph,,noorinalabs-isnad-graph/docker-compose.yml,28,docker-env
POSTGRES_DB,noorinalabs-user-service,,noorinalabs-user-service/docker-compose.dev.yml,30,docker-env
POSTGRES_PASSWORD,noorinalabs-data-acquisition,,noorinalabs-data-acquisition/CLAUDE.md,113,claude-md-ref
POSTGRES_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-all.yml,32,gha-secret
POSTGRES_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-isnad-graph.yml,51,gha-secret
POSTGRES_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-prod.yml,207,gha-secret
POSTGRES_PASSWORD,noorinalabs-deploy,.github,noorinalabs-deploy/.github/workflows/deploy-stg.yml,121,gha-secret
POSTGRES_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/.env.example,8,dotenv-example
POSTGRES_PASSWORD,noorinalabs-deploy,compose,noorinalabs-deploy/compose/docker-compose.prod.yml,55,docker-env
